Profile Name,Channel,Campaign Name,Ad Group,Keyword,Match Type,Keyword Status,Bid,Quality Score,Impressions,Clicks,Conversions,Cost,Avg CPC,Revenue,Avg Pos.
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotel Stay,Phrase,Active,0.8,0,15904,152,0,171.44,1.1,0,3.2
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotel Stay,Phrase,Active,0.8,2.4,5091,48,0,75.49,1.3,0,3.5
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotel finder,Phrase,Active,2.1,0,11516,42,0,50.26,1.1,0,4.2
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotel finder,Phrase,Active,2.3,1.6,1638,2,0,9.05,4.6,0,4.4
Gotham Stay,bing,LOC-non-Gotham Hotel - Exact,Hotel Gotham,hotel Gotham,Exact,Active,0.7,0,971,51,2,11.92,0.3,284.7,1.4
Gotham Stay,Google,TOL LOC-non-Gotham Hotel - Exact,Hotel Gotham,hotel Gotham,Exact,Active,1.9,8.9,450,16,0,4.31,0.3,0,1
Gotham Stay,Google,LOC-non-Gotham Hotel - Exact,Hotel Gotham,hotel Gotham,Exact,Active,0,6.8,466,47,2,2.93,0.1,0,1.2
Gotham Stay,bing,LOC-non-Gotham Regency - Search,Gotham Regency - Search,hotel Gotham regency,Exact,Active,7.9,0,102,10,0,5.16,0.4,0,1.6
Gotham Stay,Google,TOL LOC-non-Gotham Regency - Mobile,Hotel Gotham Regency,hotel Gotham regency,Exact,Active,0.9,3.5,20,0,0,0,0,0,1.3
Gotham Stay,Google,LOC-non-Gotham Regency - Search,Gotham Regency - Search,hotel Gotham regency,Exact,Active,0.7,6.8,171,23,0,2.54,0.1,0,0.9
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotel reservation,Phrase,Active,0.5,0,321457,604,1,680.86,1.2,199,5.5
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotel reservation,Phrase,Active,1.7,3.6,7295,42,0,71.44,1.5,0,6.3
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotel reservations,Phrase,Active,0.4,0,427931,1101,2,1340.67,1.2,234.3,4.7
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotel reservations,Phrase,Active,0.4,2.6,54528,566,5,1968.65,3,916.4,3.4
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotel room rate,Phrase,Active,3.2,0,14893,19,0,49.04,2.4,0,4
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotel room rate,Phrase,Active,1.5,1.7,137,1,0,0.91,0.9,0,6.4
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotels in,Phrase,Active,0.6,0,3714503,3622,8,1940.94,0.6,1451.6,7.5
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotels in,Phrase,Active,1,1.6,476952,3417,42,3899.86,1,10744.7,7.6
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotels near,Phrase,Active,0.4,0,371722,738,1,548.49,0.7,0,5.6
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotels near,Phrase,Active,0.3,1.8,56570,342,4,552.31,1.7,717.1,7
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,hotels reservations,Phrase,Active,1.6,0,71692,186,1,230.04,1.2,200.9,3.6
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,hotels reservations,Phrase,Active,1.4,5.7,15765,249,3,549.94,1.7,1189.5,5.7
Gotham Stay,bing,TM - elite Passport,GP_Exact,join Gotham rewards,Exact,Active,1.1,0,1,1,0,0.12,0.1,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,join Gotham rewards,Exact,Active,0.3,9,10,4,0,0.04,0,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Phrase,join Gotham rewards,Phrase,Active,0.8,9.8,1,0,0,0,0,0,0.9
Gotham Stay,Google,Blog - Gotham Blog,Keyed Into Gotham,keyed into Gotham,Exact,Active,1.8,6.5,40,8,0,0.41,0,0,1
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,kid friendly hotel,Phrase,Active,2.1,0,1896,8,0,14.53,1.5,0,3.7
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,kid friendly hotel,Phrase,Active,1.6,3,8144,29,0,48.96,1.6,0,6
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,kids hotel,Phrase,Active,3.3,0,1326,7,0,10.13,1.7,0,2.5
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,kids hotel,Phrase,Active,1.9,2.5,4214,11,0,20.76,1.6,0,4.2
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,last minute booking,Phrase,Active,2.4,0,1088,31,0,27.07,0.8,0,2.1
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,last minute booking,Phrase,Active,1.9,3,73,0,0,0,0,0,6.2
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,last minute hotel deals,Phrase,Active,2.7,0,10416,37,0,75.93,1.7,0,5.6
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,last minute hotel deals,Phrase,Active,2.1,2.8,1798,8,0,32.5,3.4,0,6.5
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,last minute hotels,Phrase,Active,2.7,0,12531,43,1,91.68,2.2,143.9,5.2
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,last minute hotels,Phrase,Active,2.5,2.5,1517,4,0,10.27,3,0,7.1
Gotham Stay,Google Site Links,LOC-non-Gotham - Balance,Meetings & Events,Meetings & Events,Broad,Approved,0.9,0,0,2,0,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Packages,Meetings & Events,Meetings & Events,Broad,Approved,1,0,0,12,0,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Vacation,Meetings & Events,Meetings & Events,Broad,Approved,0.8,0,0,55,0,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham Hotel - Exact,Meetings & Events,Meetings & Events,Broad,Approved,1,0,0,454,7,0,0,2044.1,0
Gotham Stay,Google Site Links,LOC-non-Park Gotham - Search,Meetings & Events,Meetings & Events,Broad,Approved,0.9,0,0,10,0,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Park Gotham - Search,New at Park Gotham,New at Park Gotham,Broad,Approved,0.9,0,0,4,0,0,0,0,0
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,Parc Gotham,parc Gotham,Exact,Active,0.9,6.4,2,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,parc Gotham,Exact,Active,1,6.1,19,3,0,0.26,0.1,0,1
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham,Exact,Active,3.2,0,917,102,2,32.45,0.3,948.9,1
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,Park Gotham,park Gotham,Exact,Active,1.8,5,1717,20,0,21.96,0.9,0,0.9
Gotham Stay,Google,Gen - PV - Brand Video 2012,Park Gotham,park Gotham,Phrase,Active,2.6,8.9,771,29,0,0.99,0,0,0.9
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham,Exact,Active,0.5,6.6,15837,2351,108,159.26,0.1,63308.8,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,park Gotham bonus points,Exact,Active,1.1,6.9,2,0,0,0,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,park Gotham elite status,Exact,Active,1,7,2,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Exact,park Gotham free nights,Exact,Active,1.3,0,1,0,0,0,0,0,0.9
Gotham Stay,Google,TM - elite Passport,GP_Exact,park Gotham free nights,Exact,Active,1,5.8,5,1,0,0.1,0.1,0,1
Gotham Stay,bing,TM - elite Passport,GP_Exact,park Gotham elite passport,Exact,Active,1.2,0,1,0,0,0,0,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,park Gotham elite passport,Phrase,Active,0.6,0,1,1,0,0.07,0.1,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,park Gotham elite passport,Exact,Active,1.3,8.2,19,6,0,0.13,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,park Gotham elite passport,Phrase,Active,0.8,9.1,4,0,0,0,0,0,1.2
Gotham Stay,Google,TM - elite Passport,GP_Exact,park Gotham guest rewards,Exact,Active,1.3,9.9,4,0,0,0,0,0,0.9
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham hotel,Exact,Active,2.3,0,123,14,0,4.42,0.3,0,2.3
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,Park Gotham Hotel,park Gotham hotel,Exact,Active,1.2,4.4,141,5,0,4.11,0.8,0,1
Gotham Stay,Google,Gen - PV - Brand Video 2012,Park Gotham,park Gotham hotel,Phrase,Active,3,7.9,13,0,0,0,0,0,1.1
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham hotel,Exact,Active,0.5,7,1034,95,2,16.28,0.2,1179.9,0.9
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham hotels,Exact,Active,5.8,0,127,28,1,13.21,0.4,234.7,1
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,Park Gotham Hotels,park Gotham hotels,Exact,Active,1.8,6.4,16,0,0,0,0,0,0.9
Gotham Stay,Google,Gen - PV - Brand Video 2012,Park Gotham,park Gotham hotels,Phrase,Active,2.8,8.2,1,1,0,0.01,0,0,0.9
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham hotels,Exact,Active,1.1,9.7,271,108,2,6.52,0.1,2104,1
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham locations,Exact,Active,4.1,0,26,5,0,1.5,0.3,0,1.1
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,Park Gotham Locations,park Gotham locations,Exact,Active,1.5,4.8,67,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham locations,Exact,Active,0,6.3,176,38,3,2.22,0,918.6,0.9
Gotham Stay,bing,TM - elite Passport,GP_Exact,park Gotham points,Exact,Active,1.3,0,1,0,0,0,0,0,0.9
Gotham Stay,bing,TM - elite Passport,GP_Phrase,park Gotham points,Phrase,Active,0.6,0,1,0,0,0,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,park Gotham points,Exact,Active,0.8,6.1,21,3,0,0.18,0.1,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,park Gotham points,Phrase,Active,0.4,6.7,15,1,0,0.04,0,0,1.1
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham regency,Exact,Active,1.6,0,12,2,0,0.35,0.2,0,0.9
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham reservations,Exact,Active,2,0,4,0,0,0,0,0,0.9
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,Park Gotham Reservations,park Gotham reservations,Exact,Active,1,5,3,1,0,0.31,0.3,0,0.9
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham reservations,Exact,Active,2.3,6.8,27,8,1,0.68,0.1,295.2,1
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham resort,Exact,Active,1.9,0,32,3,0,0.75,0.3,0,1.1
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham resort,Exact,Active,1.4,6.7,38,15,0,1.78,0.1,0,0.9
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gotham resort and spa,Exact,Active,1.9,0,22,1,0,0.22,0.2,0,1
Gotham Stay,Google,TM - elite Passport,GP_Exact,park Gotham reward program,Exact,Active,0.9,5.7,4,1,0,0.05,0,0,1
Gotham Stay,Google,TM - elite Passport,GP_Phrase,park Gotham reward program,Phrase,Active,0.4,6.5,1,0,0,0,0,0,0.9
Gotham Stay,Google,Gen - PV - Brand Video 2012,Park Gotham,park Gotham video,Phrase,Active,2.8,9.9,1,0,0,0,0,0,1
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,Park Gothams,park Gothams,Exact,Active,1,4.7,8,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gothams,Exact,Active,2,6.4,58,10,2,1.62,0.2,231,1
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,park Gothan,Exact,Active,0.1,5.8,29,6,3,0.61,0.1,936,1
Gotham Stay,Google Site Links,LOC-non-Gotham - Balance,Premier Locations,Premier Locations,Broad,Approved,1,0,0,5,0,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Packages,Premier Locations,Premier Locations,Broad,Approved,0.9,0,0,82,1,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Vacation,Premier Locations,Premier Locations,Broad,Approved,0.8,0,0,282,3,0,0,1010.2,0
Gotham Stay,Google Site Links,LOC-non-Gotham Hotel - Exact,Premier Locations,Premier Locations,Broad,Approved,0.8,0,0,4512,90,0,0,27084.4,0
Gotham Stay,Google Site Links,LOC-non-Park Gotham - Search,Premier Locations,Premier Locations,Broad,Approved,0.9,0,0,107,2,0,0,592.4,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Balance,Rates & Reservations,Rates & Reservations,Broad,Approved,0.9,0,0,3,0,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Packages,Rates & Reservations,Rates & Reservations,Broad,Approved,0.8,0,0,66,2,0,0,2370.9,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Vacation,Rates & Reservations,Rates & Reservations,Broad,Approved,0.8,0,0,906,73,0,0,23242.7,0
Gotham Stay,Google Site Links,LOC-non-Gotham Hotel - Exact,Rates & Reservations,Rates & Reservations,Broad,Approved,0.9,0,0,3391,276,0,0,80973.2,0
Gotham Stay,bing,LOC-non-Gotham Regency - Search,Gotham Regency - Search,regency Gotham,Exact,Active,0.9,0,147,11,1,1.82,0.2,419.9,1.2
Gotham Stay,Google,TOL LOC-non-Gotham Regency - Mobile,Regency Gotham,regency Gotham,Exact,Active,1.3,4.7,138,1,0,0.51,0.5,0,1
Gotham Stay,Google,LOC-non-Gotham Regency - Search,Gotham Regency - Search,regency Gotham,Exact,Active,0.3,5.7,434,49,0,4.04,0.1,0,0.9
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,romantic hotels,Phrase,Active,1.7,0,12962,66,0,98.9,1.3,0,3.5
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,romantic hotels,Phrase,Active,1,2.3,22342,193,1,552.32,3.1,122.2,4.8
Gotham Stay,Google Site Links,LOC-non-Gotham - Balance,Special Offers,Special Offers,Broad,Approved,1,0,0,3,0,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Packages,Special Offers,Special Offers,Broad,Approved,0.9,0,0,73,1,0,0,0,0
Gotham Stay,Google Site Links,LOC-non-Gotham - Vacation,Special Offers,Special Offers,Broad,Approved,0.8,0,0,189,5,0,0,2043.8,0
Gotham Stay,Google Site Links,LOC-non-Gotham Hotel - Exact,Special Offers,Special Offers,Broad,Approved,0.9,0,0,2753,142,0,0,74551.2,0
Gotham Stay,Google Site Links,LOC-non-Park Gotham - Search,Specials & Experiences,Specials & Experiences,Broad,Approved,0.9,0,0,11,0,0,0,0,0
Gotham Stay,bing,TM - elite Passport,GP_Phrase,summerfield elite,Phrase,Active,0.6,0,3,0,0,0,0,0,1.2
Gotham Stay,bing,LOC-non-Gotham - High Volume,The Gotham,the Gotham,Exact,Active,2.1,0,2,0,0,0,0,0,2.8
Gotham Stay,Google,LOC-non-Gotham - High Volume,The Gotham,the Gotham,Exact,Active,0.1,6.2,3396,798,13,44.22,0,3984.6,1
Gotham Stay,bing,LOC-non-Gotham - Hotel,The Gotham Hotel,the Gotham hotel,Phrase,Active,1.5,0,16931,3401,138,864.63,0.2,40099.1,1.1
Gotham Stay,Google,TOL LOC-non-Gotham - Hotel,The Gotham Hotel,the Gotham hotel,Phrase,Active,0.1,6.7,396,2,0,0.13,0.1,0,1.4
Gotham Stay,Google,LOC-non-Gotham - Hotel,The Gotham Hotel,the Gotham hotel,Phrase,Active,2.2,6.9,1214,273,2,49.06,0.2,194.7,1
Gotham Stay,bing,LOC-non-Gotham Regency - Search,Gotham Regency - Search,the Gotham regency,Exact,Active,2.7,0,23626,2641,67,627.87,0.2,23937.7,0.9
Gotham Stay,Google,TOL LOC-non-Gotham Regency - Mobile,The Gotham Regency,the Gotham regency,Exact,Active,0.9,3.4,210,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Gotham Regency - Search,Gotham Regency - Search,the Gotham regency,Exact,Active,0.7,6.1,522,35,0,4.03,0.1,0,1
Gotham Stay,bing,LOC-non-Gotham Regency - Search,Gotham Regency - Search,the Gotham regency hotel,Exact,Active,1.3,0,571,112,5,25.3,0.2,1227.8,1
Gotham Stay,Google,TOL LOC-non-Gotham Regency - Mobile,The Gotham Regency Hotel,the Gotham regency hotel,Exact,Active,0.8,4.6,18,0,0,0,0,0,1
Gotham Stay,Google,LOC-non-Gotham Regency - Search,Gotham Regency - Search,the Gotham regency hotel,Exact,Active,0.2,6.3,51,7,0,0.51,0.1,0,1
Gotham Stay,Google,TOL LOC-non-Grand Gotham - Mobile,The Grand Gotham,the grand Gotham,Exact,Active,1,3.8,122,3,0,1.87,0.6,0,1.2
Gotham Stay,bing,LOC-non-Grand Gotham - Search,Grand Gotham - Search,the grand Gotham hotel,Exact,Active,0.8,0,1,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Grand Gotham - Search,Grand Gotham - Search,the grand Gotham hotel,Exact,Active,3.5,4.6,35,5,0,1.83,0.4,0,0.9
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,the park Gotham,Exact,Active,1.6,0,1403,124,2,42.96,0.2,2649.8,1.1
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,The Park Gotham,the park Gotham,Exact,Active,0.9,3.8,20,0,0,0,0,0,1.3
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,the park Gotham,Exact,Active,0.7,5.8,177,24,0,3.69,0.1,0,0.9
Gotham Stay,Google Site Links,LOC-non-Park Gotham - Search,The Park Gotham Experience,The Park Gotham Experience,Broad,Approved,0.8,0,0,19,1,0,0,0,0
Gotham Stay,bing,LOC-non-Park Gotham - Search,Park Gotham - Search,the park Gotham hotel,Exact,Active,1.3,0,88,9,1,4.31,0.4,64.9,1.8
Gotham Stay,Google,TOL LOC-non-Park Gotham - Mobile,The Park Gotham Hotel,the park Gotham hotel,Exact,Active,1,6.2,16,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Park Gotham - Search,Park Gotham - Search,the park Gotham hotel,Exact,Active,0.9,6.8,30,5,0,0.4,0.1,0,1
Gotham Stay,bing,LOC-non-Gotham - General,Travel Gotham,travel Gotham,Phrase,Active,2.1,0,8,1,0,0.3,0.3,0,1
Gotham Stay,Google,LOC-non-Gotham - General,Travel Gotham,travel Gotham,Phrase,Active,2.5,5.5,9,0,0,0,0,0,1.6
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,vacation getaways,Phrase,Active,2.2,0,18224,24,0,37.44,1.4,0,6
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,vacation getaways,Phrase,Active,2.4,1.6,89759,626,0,224.73,0.3,0,1.9
Gotham Stay,bing,LOC-non-Gotham - Vacation,Vacation Gotham,vacation Gotham,Phrase,Active,2,0,14,1,0,0.31,0.3,0,1
Gotham Stay,Google,TOL LOC-non-Gotham - Vacation,Vacation Gotham,vacation Gotham,Phrase,Active,2,8,3,0,0,0,0,0,0.9
Gotham Stay,Google,LOC-non-Gotham - Vacation,Vacation Gotham,vacation Gotham,Phrase,Active,1.7,4.2,178,3,0,1.72,0.6,0,1
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,valentine deals,Phrase,Active,1.9,0,23,0,0,0,0,0,1.5
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,valentine deals,Phrase,Active,1.1,3.6,30,0,0,0,0,0,3.6
Gotham Stay,bing,Gen - Best Keywords,Top_Keywords_Phrase,weekend trip,Phrase,Active,3.4,0,9703,21,0,38.61,1.7,0,3
Gotham Stay,Google,Gen - Best Keywords,Top_Keywords_Phrase,weekend trip,Phrase,Active,2.2,2,593,1,0,2.19,2.2,0,6
Gotham Stay,bing,TM - elite Passport,GP_Exact,www elitepassport Gotham com,Exact,Active,1.4,0,17,6,0,0.8,0.1,0,1
Gotham Stay,bing,TM - elite Passport,GP_Phrase,www elitepassport Gotham com,Phrase,Active,0.5,0,2,0,0,0,0,0,0.9
Gotham Stay,bing,LOC-non-Gotham - Websites,Gotham.com - Phrase,www Gotham,Phrase,Active,0.4,0,1010,141,10,34.37,0.3,2278.2,1.1
Gotham Stay,Google,TOL LOC-non-Gotham - Websites,Gotham.com - Phrase,www Gotham,Phrase,Active,1.7,9.8,406,35,0,6.1,0.2,0,1
Gotham Stay,Google,LOC-non-Gotham - Websites,Gotham.com - Phrase,www Gotham,Phrase,Active,1.3,8.1,1342,380,18,29.33,0.1,3775.2,1
Gotham Stay,bing,LOC-non-Gotham - Websites,Gotham.com - Exact,www.Gotham.com,Exact,Active,1.6,0,6831,2876,275,419.48,0.1,67514.5,1
Gotham Stay,Google,TOL LOC-non-Gotham - Websites,Gotham.com - Exact,www.Gotham.com,Exact,Active,0.2,9,2620,229,0,17.32,0.1,0,1
Gotham Stay,Google,LOC-non-Gotham - Websites,Gotham.com - Exact,www.Gotham.com,Exact,Active,0.4,10,17283,8065,708,610.25,0.1,194141.2,1
Gotham Stay,bing,LOC-non-Gotham Regency - Search,Gotham Regency - Search,www.Gothamregency.com,Exact,Active,1.4,0,379,136,7,19.88,0.1,2970.9,1
Gotham Stay,Google,LOC-non-Gotham Regency - Search,Gotham Regency - Search,www.Gothamregency.com,Exact,Active,0.1,8.3,793,316,11,11.81,0,4180.6,1
